ID,Playground Number,Name,Address,Type,Surface Type,Accessibility,Owner,Maintainer,Redevelopment Date,Latitude,Longitude,Location,Geometry Point,Neighbourhood ID,Neighbourhood Name,park_type,User Category
138,982,King Edward Academy,8525 101 Street NW,Playground,Sand,Unknown,,Parks,2012/08/21,53.52128,-113.489713,"(53.521280180438126, -113.48971293974772)",POINT (-113.48971293974772 53.521280180438126),5480,STRATHCONA,play,Senior (6 to 12 years)
854,3604,Elizabeth Finch School Playground,15923 139 St NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2012/12/31,53.620009,-113.559637,"(53.6200088801922, -113.55963741023751)",POINT (-113.55963741023751 53.6200088801922),3470,CARLTON,play,Junior/Senior (18 months to 12 years)
820,3703,Nellie Carlson School Playground,4132 Mactaggart Drive NW,Playground,Engineered Wood Fibre,Unknown,,Parks,2019/07/05,53.443013,-113.557973,"(53.44301260565405, -113.55797344633038)",POINT (-113.55797344633038 53.44301260565405),5477,MACTAGGART,play,Junior/Senior (18 months to 12 years)
575,292,Crestwood Community Playground,14325 96 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2016/12/31,53.533316,-113.569752,"(53.53331595510014, -113.56975233052054)",POINT (-113.56975233052054 53.53331595510014),3140,CRESTWOOD,play,Junior/Senior (18 months to 12 years)
389,3633,Hollick Kenyon Park,Hollick Kenyon Rd & 162 Ave,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2013/12/31,53.621367,-113.420133,"(53.621367041753686, -113.42013282089158)",POINT (-113.42013282089158 53.621367041753686),2340,HOLLICK-KENYON,play,Junior/Senior (18 months to 12 years)
663,118,Caernarvon Park Playground,14830 118 Street NW,Playground,Sand,Unknown,,Parks,1990/12/31,53.61094,-113.528188,"(53.61093985213657, -113.52818768337673)",POINT (-113.52818768337673 53.61093985213657),3060,CAERNARVON,play,Junior/Senior (18 months to 12 years)
343,285,North Glenora Community League Playground,13637 109A Avenue NW,Playground,Sand,Unknown,,Parks,1998/12/31,53.554981,-113.557348,"(53.55498069643909, -113.55734772609878)",POINT (-113.55734772609878 53.55498069643909),3310,NORTH GLENORA,play,Junior/Senior (18 months to 12 years)
680,117,Callingwood School Playground,17335 76 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2012/12/31,53.508217,-113.622135,"(53.508216648520566, -113.62213503222642)",POINT (-113.62213503222642 53.508216648520566),4070,CALLINGWOOD NORTH,play,Junior/Senior (18 months to 12 years)
849,382,York Park (Steele Heights Community),5825 140 Avenue NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.60183,-113.433353,"(53.601830147941186, -113.43335336239919)",POINT (-113.43335336239919 53.601830147941186),2720,YORK,play,Junior/Senior (18 months to 12 years)
898,70,Westridge Wolf Willow Playground,505 Wolf Willow Drive NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2010/12/31,53.506347,-113.605518,"(53.506346745358854, -113.60551813535633)",POINT (-113.60551813535633 53.506346745358854),4610,WESTRIDGE,play,Junior/Senior (18 months to 12 years)
828,164,Windsor Park School,8720 118 Street NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2011/12/31,53.523624,-113.535726,"(53.523623574215875, -113.5357261606755)",POINT (-113.5357261606755 53.523623574215875),5580,WINDSOR PARK,play,Junior/Senior (18 months to 12 years)
718,398,Floden Park,4209 Ada Boulevard NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.563678,-113.407908,"(53.56367833727398, -113.40790809588981)",POINT (-113.40790809588981 53.56367833727398),2100,BEVERLY HEIGHTS,play,Senior (6 to 12 years)
417,1661,St. Gabriel Catholic School,5540 106 Avenue NW,Playground,Sand,Unknown,,Parks,1997/12/31,53.550852,-113.423607,"(53.55085229086768, -113.4236073478713)",POINT (-113.4236073478713 53.55085229086768),6061,CAPILANO,play,Senior (6 to 12 years)
229,3463,Jackie Parker Park,50 Street - 44 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2009/12/31,53.484231,-113.422231,"(53.48423088877932, -113.42223054871309)",POINT (-113.42223054871309 53.48423088877932),6500,MILL WOODS GOLF COURSE,play,Senior (6 to 12 years)
241,1644,Ralph Hopp Park,6802 130 Avenue NW,Playground,Sand,Unknown,,Parks,1975/12/31,53.589332,-113.445666,"(53.589332316982265, -113.44566575545537)",POINT (-113.44566575545537 53.589332316982265),2020,BALWIN,play,Junior/Senior (18 months to 12 years)
672,3580,Elsinore Chambery Park Playground,"176 Avenue, Between 104-107 Street",Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2009/12/31,53.640909,-113.505958,"(53.6409092910303, -113.5059583414418)",POINT (-113.5059583414418 53.6409092910303),3190,ELSINORE,play,Junior/Senior (18 months to 12 years)
767,309,Kinsmen Park Senior,9100 Walterdale Hill NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2013/12/31,53.526708,-113.509171,"(53.52670759825237, -113.50917129309697)",POINT (-113.50917129309697 53.52670759825237),5390,RIVER VALLEY WALTERDALE,play,Junior/Senior (18 months to 12 years)
318,1766,Central Westmount Playground,10625 126 Street NW,Playground,Sand,Unknown,,Parks,1993/12/31,53.550244,-113.53899,"(53.55024418889688, -113.53898971893733)",POINT (-113.53898971893733 53.55024418889688),3440,WESTMOUNT,play,Junior/Senior (18 months to 12 years)
821,325,Twin Brooks Playground (George Nicholson School),12 Avenue - 113 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2023/10/17,53.443118,-113.526782,"(53.443117560823694, -113.52678160855368)",POINT (-113.52678160855368 53.443117560823694),5511,TWIN BROOKS,play,Junior/Senior (18 months to 12 years)
420,27,St. Patrick School,10250 95A Street NW,Playground,Sand,Unknown,,Parks,2000/12/31,53.574341,-113.489408,"(53.57434071386575, -113.48940778600266)",POINT (-113.48940778600266 53.57434071386575),1010,ALBERTA AVENUE,play,Junior/Senior (18 months to 12 years)
761,241,Aspen Gardens Community League,12015 39A Avenue NW,Playground,Sand,Unknown,,Parks,2003/12/31,53.474992,-113.542606,"(53.474991913720956, -113.54260623447898)",POINT (-113.54260623447898 53.474991913720956),5020,ASPEN GARDENS,play,Junior/Senior (18 months to 12 years)
450,1940,Rosslyn Neighbourhood Park Playground,13535 104 Street NW,Playground,Sand,Unknown,,Parks,1970/12/31,53.598077,-113.498546,"(53.59807747133354, -113.49854623448132)",POINT (-113.49854623448132 53.59807747133354),3390,ROSSLYN,play,Junior/Senior (18 months to 12 years)
863,3730,Cavanagh - Stage 9 MR,2077 Cavanagh Drive SW,Playground,Engineered Wood Fibre,Unknown,,Parks,2020/04/22,53.406811,-113.510915,"(53.40681062508288, -113.51091484328106)",POINT (-113.51091484328106 53.40681062508288),5467,CAVANAGH,play,Junior/Senior (18 months to 12 years)
141,3660,Windermere Ridge Park,107 Windermere Dr,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2016/03/22,53.440594,-113.629773,"(53.44059363950282, -113.62977276028528)",POINT (-113.62977276028528 53.44059363950282),5570,WINDERMERE,play,Junior/Senior (18 months to 12 years)
661,264,Brittania Youngstown Community League,15927 105 Avenue NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.548303,-113.598051,"(53.548303167785335, -113.59805125854594)",POINT (-113.59805125854594 53.548303167785335),4060,BRITANNIA YOUNGSTOWN,play,Junior/Senior (18 months to 12 years)
669,75,Afton Playground,16604 91 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2005/12/31,53.526923,-113.608711,"(53.5269227340645, -113.60871065809407)",POINT (-113.60871065809407 53.5269227340645),4590,WEST MEADOWLARK PARK,play,Junior/Senior (18 months to 12 years)
701,613,Allendale Park,10535 66 Avenue NW,Playground,Sand,Unknown,,Parks,1996/12/31,53.500902,-113.502348,"(53.50090247388002, -113.5023480607766)",POINT (-113.5023480607766 53.50090247388002),5010,ALLENDALE,play,Junior/Senior (18 months to 12 years)
546,1665,Eastwood Community League,8524 118 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2005/12/31,53.570951,-113.47214,"(53.57095100900314, -113.47214049513443)",POINT (-113.47214049513443 53.57095100900314),1100,EASTWOOD,play,Senior (6 to 12 years)
542,588,Charles Simmonds Park,7830 115 Street NW,Playground,Sand,Unknown,,Parks,1977/12/31,53.515426,-113.530823,"(53.515425905368005, -113.53082297527726)",POINT (-113.53082297527726 53.515425905368005),5290,MCKERNAN,play,Junior/Senior (18 months to 12 years)
367,309,Kinsmen Park Senior,9100 Walterdale Hill NW,Playground,Sand,Unknown,,Parks,2013/12/31,53.526756,-113.508843,"(53.5267563989344, -113.5088426693357)",POINT (-113.5088426693357 53.5267563989344),5390,RIVER VALLEY WALTERDALE,play,Junior/Senior (18 months to 12 years)
662,166,Brookside School,5320 143 Street NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Unknown,,Parks,1999/12/31,53.491214,-113.568705,"(53.49121353985332, -113.56870540414637)",POINT (-113.56870540414637 53.49121353985332),5090,BROOKSIDE,play,Junior/Senior (18 months to 12 years)
168,105,Mayfield Community League Playground,10941 161 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2014/12/31,53.555228,-113.595277,"(53.55522827611746, -113.59527668999115)",POINT (-113.59527668999115 53.55522827611746),4290,MAYFIELD,play,Junior/Senior (18 months to 12 years)
314,1944,Sir Wilfrid Laurier Natural Playground,13221 Buena Vista Road,Playground,Engineered Wood Fibre,Unknown,,Parks,2020/01/01,53.50941,-113.553245,"(53.509410402438874, -113.55324495358616)",POINT (-113.55324495358616 53.509410402438874),3382,RIVER VALLEY LAURIER,play,Junior/Senior (18 months to 12 years)
407,3664,South Terwillegar Park,7170 South Terwillegar Dr,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Unknown,,Parks,2011/12/31,53.439784,-113.580229,"(53.439784459798716, -113.58022945256823)",POINT (-113.58022945256823 53.439784459798716),5642,SOUTH TERWILLEGAR,play,Junior/Senior (18 months to 12 years)
614,390,Borden Park,7405 - 112 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2012/12/31,53.56179,-113.454119,"(53.56179011019739, -113.45411852892911)",POINT (-113.45411852892911 53.56179011019739),1240,VIRGINIA PARK,play,Unknown
315,147,Minchau School,3615 Mill Woods Road East NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2002/12/31,53.468872,-113.408998,"(53.468872185177545, -113.40899845210646)",POINT (-113.40899845210646 53.468872185177545),6530,MINCHAU,play,Junior/Senior (18 months to 12 years)
490,388,Sheriff Robertson Park,7707 112 Avenue NW,Playground,Sand,Unknown,,Parks,2000/12/31,53.559134,-113.465985,"(53.559134414570025, -113.46598545975084)",POINT (-113.46598545975084 53.559134414570025),1190,RIVER VALLEY KINNAIRD,play,Senior (6 to 12 years)
366,3638,Kinsmen Park Junior,9100 Walterdale Hill NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2013/12/31,53.526584,-113.508905,"(53.526584142224046, -113.50890462274316)",POINT (-113.50890462274316 53.526584142224046),5390,RIVER VALLEY WALTERDALE,play,Junior/Senior (18 months to 12 years)
344,33,Northmount,9204 104 Avenue NW,Playground,Sand,Unknown,,Parks,1999/12/31,53.603493,-113.481812,"(53.60349324483258, -113.48181177683688)",POINT (-113.48181177683688 53.60349324483258),2580,NORTHMOUNT,play,Junior/Senior (18 months to 12 years)
555,3283,Blackmud Park,Blackmud Creek - Baker Close,Playground,Sand,Unknown,,Parks,2010/12/31,53.420042,-113.513059,"(53.420041682326485, -113.51305879973117)",POINT (-113.51305879973117 53.420041682326485),5453,BLACKMUD CREEK,play,Junior/Senior (18 months to 12 years)
912,2001,Terwillegar Towne Park (Tomlinson Park),1765 - TOMLINSON COMMON NW,Playground,Sand,Unknown,,Parks,2002/12/31,53.449686,-113.584781,"(53.449686444105794, -113.58478110971396)",POINT (-113.58478110971396 53.449686444105794),5640,TERWILLEGAR TOWNE,play,Junior/Senior (18 months to 12 years)
174,52,Homesteader Community League,575 Hermitage Road NW,Playground,Sand,Unknown,,Parks,1993/12/31,53.58652,-113.408177,"(53.586519593730756, -113.40817654100661)",POINT (-113.40817654100661 53.586519593730756),2350,HOMESTEADER,play,Junior/Senior (18 months to 12 years)
893,3679,Svend Hansen School Playground,24 Street NW & 16 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2018/12/31,53.445877,-113.372597,"(53.445877488716405, -113.37259744256028)",POINT (-113.37259744256028 53.445877488716405),6444,LAUREL,play,Senior (6 to 12 years)
521,1902,Beverly Heights Park Tot Lot,3807 108 Avenue NW,Playground,Sand,Unknown,,Parks,1995/12/31,53.560846,-113.401123,"(53.56084587516297, -113.40112274274261)",POINT (-113.40112274274261 53.56084587516297),2100,BEVERLY HEIGHTS,play,Junior/Senior (18 months to 12 years)
827,164,Windsor Park School,8720 118 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2011/12/31,53.523578,-113.535968,"(53.52357813624762, -113.53596822047828)",POINT (-113.53596822047828 53.52357813624762),5580,WINDSOR PARK,play,Junior/Senior (18 months to 12 years)
262,155,Larkspur Park,43 Avenue - 30 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2012/12/31,53.480381,-113.386763,"(53.48038136509767, -113.38676281186387)",POINT (-113.38676281186387 53.48038136509767),6390,LARKSPUR,play,Junior/Senior (18 months to 12 years)
470,3360,Rutherford (Johnny Bright School),Rutherford Road,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2011/12/31,53.420103,-113.534933,"(53.420103499693724, -113.53493313318822)",POINT (-113.53493313318822 53.420103499693724),5454,RUTHERFORD,play,Junior/Senior (18 months to 12 years)
206,1678,Mayliewan Park,7503 161A Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2005/12/31,53.622079,-113.45905,"(53.62207913832347, -113.45905011456645)",POINT (-113.45905011456645 53.62207913832347),2511,MAYLIEWAN,play,Senior (6 to 12 years)
759,97,Gariepy Park Playground,17404 - 57 AVENUE NW T6M1K4,Playground,Sand,Unknown,,Parks,2003/12/31,53.493356,-113.623273,"(53.493355569728664, -113.62327287941682)",POINT (-113.62327287941682 53.493355569728664),4160,GARIEPY,play,Junior/Senior (18 months to 12 years)
8529,119,Argyll Park,6750 88 Street NW,Playground,Engineered Wood Fibre,Unknown,,Parks,2021/09/07,53.505209,-113.463678,"(53.505209409973986, -113.46367837703889)",POINT (-113.46367837703889 53.505209409973986),6492,MILL CREEK RAVINE SOUTH,play,Junior (18 months to 5 years)
424,26,Riverdale Park,9231 100 Avenue NW,Playground,"Rubber Tiles, Sand",Wheelchair Accessible,,Parks,2002/12/31,53.541487,-113.473299,"(53.54148739814359, -113.4732986225564)",POINT (-113.4732986225564 53.54148739814359),1210,RIVERDALE,play,Junior/Senior (18 months to 12 years)
926,1651,Touchdown Park Playground,12845 - 125 STREET NW,Playground,Sand,Unknown,,Parks,1978/12/31,53.587306,-113.537707,"(53.58730587858333, -113.53770726898708)",POINT (-113.53770726898708 53.58730587858333),3070,CALDER,play,Junior/Senior (18 months to 12 years)
598,123,Bonnie Doon Park,9263 94 Street NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,,Parks,2011/12/31,53.52751,-113.470297,"(53.527509706572516, -113.47029669655021)",POINT (-113.47029669655021 53.527509706572516),6040,BONNIE DOON,play,Junior (18 months to 5 years)
792,3603,Glastonbury Park Playground,1101 Grantham Drive NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2011/12/31,53.505612,-113.672432,"(53.505611717534094, -113.6724322898138)",POINT (-113.6724322898138 53.505611717534094),4720,GLASTONBURY,play,Junior/Senior (18 months to 12 years)
632,3200,Doug Kelly Park Playground,208 Street NW & 57 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2007/12/31,53.492771,-113.67918,"(53.49277107773048, -113.67917981902798)",POINT (-113.67917981902798 53.49277107773048),4461,THE HAMPTONS,play,Junior/Senior (18 months to 12 years)
908,587,William Hawrelak Park Playground,9330 Groat Road,Playground,Sand,Unknown,,Parks,1973/12/31,53.527033,-113.544034,"(53.527032920652644, -113.54403380397339)",POINT (-113.54403380397339 53.527032920652644),5370,RIVER VALLEY MAYFAIR,play,Junior/Senior (18 months to 12 years)
404,982,King Edward Academy,8525 101 Street NW,Playground,Sand,Unknown,,Parks,2012/08/21,53.521564,-113.489627,"(53.52156419559317, -113.48962744983095)",POINT (-113.48962744983095 53.52156419559317),5480,STRATHCONA,play,Junior/Senior (18 months to 12 years)
355,83,Lynnwood Community Playground,15525 84 Avenue NW,Playground,Sand,Unknown,,Parks,2000/12/31,53.516295,-113.589466,"(53.51629544391058, -113.58946550157832)",POINT (-113.58946550157832 53.51629544391058),4280,LYNNWOOD,play,Junior/Senior (18 months to 12 years)
589,2060,Cumberland Park Playground,129 Street - 148 Avenue NW,Playground,Sand,Unknown,,Parks,2003/12/31,53.610935,-113.544992,"(53.610935318618516, -113.5449917338128)",POINT (-113.5449917338128 53.610935318618516),3150,CUMBERLAND,play,Junior/Senior (18 months to 12 years)
161,310,Emily Murphy Park,11904 Emily Murphy Park Road,Playground,Sand,Unknown,,Parks,2001/02/06,53.534057,-113.538694,"(53.534057118759435, -113.5386939039125)",POINT (-113.5386939039125 53.534057118759435),5370,RIVER VALLEY MAYFAIR,play,Junior/Senior (18 months to 12 years)
427,3372,St. Benedict School Playground,180 Street - 93 Avenue NW,Playground,Sand,Unknown,,Parks,2000/12/31,53.525926,-113.634754,"(53.52592642834497, -113.63475411644433)",POINT (-113.63475411644433 53.52592642834497),4040,BELMEAD,play,Junior/Senior (18 months to 12 years)
568,290,Glenora Community Playground,10426 136 Street NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,,Parks,2010/12/31,53.546595,-113.556747,"(53.54659484936632, -113.55674719273861)",POINT (-113.55674719273861 53.54659484936632),3200,GLENORA,play,Junior/Senior (18 months to 12 years)
383,3425,Maple Ridge Park,1615 66 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2005/12/31,53.501863,-113.368079,"(53.5018629390993, -113.36807873769266)",POINT (-113.36807873769266 53.5018629390993),6410,MAPLE RIDGE,play,Junior/Senior (18 months to 12 years)
876,3606,Suder Greens Park Playground,290 - SUDER GREENS DRIVE NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,,Parks,2011/12/31,53.520971,-113.684762,"(53.52097120757329, -113.68476183698907)",POINT (-113.68476183698907 53.52097120757329),4730,SUDER GREENS,play,Junior/Senior (18 months to 12 years)
887,295,West Meadowlark Community Playground,9311 165 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,,Parks,2008/12/31,53.529425,-113.606483,"(53.529425084775525, -113.60648346578756)",POINT (-113.60648346578756 53.529425084775525),4590,WEST MEADOWLARK PARK,play,Junior/Senior (18 months to 12 years)
