ID,Playground Number,Name,Address,Type,Surface Type,Accessibility,User Category,Maintainer,Redevelopment Date,Latitude,Longitude,Location,Geometry Point,Neighbourhood ID,Neighbourhood Name
216,3463,Jackie Parker Park,50 Street - 44 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Senior (6 to 12 years),Parks,2009/12/31,53.484042,-113.421835,"(53.484042118858426, -113.4218348280834)",POINT (-113.4218348280834 53.484042118858426),6500,MILL WOODS GOLF COURSE
649,610,Dr. Francis Crang Park,10503 48 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1988/12/31,53.486811,-113.501665,"(53.486810855073344, -113.5016653874599)",POINT (-113.5016653874599 53.486810855073344),5170,EMPIRE PARK
391,333,Sherwood Community Playground,15430 93 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1987/12/31,53.528769,-113.587383,"(53.52876900535935, -113.58738308835174)",POINT (-113.58738308835174 53.52876900535935),4500,SHERWOOD
386,3635,Orchards,90 St & 23 Ave SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2012/12/31,53.411701,-113.471071,"(53.411701202395065, -113.47107083648237)",POINT (-113.47107083648237 53.411701202395065),6213,SUMMERSIDE
900,334,Westwood Arena/Park,12040 97 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1979/12/31,53.573830,-113.493189,"(53.573830267296145, -113.49318866502367)",POINT (-113.49318866502367 53.573830267296145),1250,WESTWOOD
556,3283,Blackmud Park,Blackmud Creek - Baker Close,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2010/12/31,53.420358,-113.513401,"(53.42035833307649, -113.51340113079837)",POINT (-113.51340113079837 53.42035833307649),5453,BLACKMUD CREEK
564,3632,Eaux Claires Park,16003 - 95 St,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior (18 months to 5 years),Parks,2014/12/31,53.621625,-113.486190,"(53.62162532598447, -113.48619028866892)",POINT (-113.48619028866892 53.62162532598447),2241,EAUX CLAIRES
528,1905,Duggan School,10616 36A Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2003/12/31,53.472292,-113.505916,"(53.47229181089661, -113.50591591392322)",POINT (-113.50591591392322 53.47229181089661),5160,DUGGAN
928,3773,Thomas Aquinas School Playground,420 Desrochers Boulevard SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Senior (6 to 12 years),Parks,2021/04/01,53.398628,-113.554723,"(53.39862756347752, -113.55472304010647)",POINT (-113.55472304010647 53.39862756347752),5463,DESROCHERS AREA
374,3635,Orchards,90 St & 23 Ave SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior (18 months to 5 years),Parks,2012/12/31,53.411834,-113.471990,"(53.41183351918056, -113.47199048368006)",POINT (-113.47199048368006 53.41183351918056),6213,SUMMERSIDE
17329,29,Rundle Heights School,10805 - 34 STREET NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Junior (18 months to 5 years),Parks,2022/10/22,53.562221,-113.392004,"(53.562221215602875, -113.39200395569583)",POINT (-113.39200395569583 53.562221215602875),2660,RUNDLE HEIGHTS
477,3360,Rutherford (Johnny Bright School),Rutherford Road,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2011/12/31,53.420152,-113.535551,"(53.42015160360894, -113.53555101626083)",POINT (-113.53555101626083 53.42015160360894),5454,RUTHERFORD
557,3636,Blair McPherson,Tamarack Rd & 34A Ave,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Senior (6 to 12 years),Parks,2014/12/31,53.468879,-113.362383,"(53.46887920713937, -113.36238270037785)",POINT (-113.36238270037785 53.46887920713937),6443,TAMARACK
178,105,Mayfield Community League Playground,10941 161 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2014/12/31,53.555318,-113.595562,"(53.555318459881505, -113.5955618197572)",POINT (-113.5955618197572 53.555318459881505),4290,MAYFIELD
561,588,Charles Simmonds Park,7830 115 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1977/12/31,53.515282,-113.530892,"(53.51528199196417, -113.53089167512559)",POINT (-113.53089167512559 53.51528199196417),5290,MCKERNAN
527,323,Duggan Community League,3728 106 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2003/12/31,53.473121,-113.506217,"(53.47312117147264, -113.50621698972375)",POINT (-113.50621698972375 53.47312117147264),5160,DUGGAN
21733,3818,Glengarry Park Playground,134 Avenue NW and 89 Street NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Senior (6 to 12 years),Parks,2023/07/16,53.595993,-113.476597,"(53.595993114440304, -113.47659670457585)",POINT (-113.47659670457585 53.595993114440304),2290,GLENGARRY
438,611,Pleasantview School,10541 - 60A AVENUE NW T6H1K4,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2012/08/16,53.495114,-113.503300,"(53.49511385406999, -113.50329965936501)",POINT (-113.50329965936501 53.49511385406999),5320,PLEASANTVIEW
801,987,Griesbach Kinross Playground,2603 - SIR ARTHUR CURRIE WAY NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1989/12/31,53.606008,-113.497815,"(53.60600803695105, -113.49781528686634)",POINT (-113.49781528686634 53.60600803695105),3111,GRIESBACH
197,386,Parkdale Community,11335 85 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2000/12/31,53.563041,-113.471364,"(53.56304118380357, -113.4713642899832)",POINT (-113.4713642899832 53.56304118380357),1160,PARKDALE
595,123,Bonnie Doon Park,9263 94 Street NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Senior (6 to 12 years),Parks,2011/12/31,53.527425,-113.471053,"(53.52742483393257, -113.4710531585425)",POINT (-113.4710531585425 53.52742483393257),6040,BONNIE DOON
899,70,Westridge Wolf Willow Playground,505 Wolf Willow Drive NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2010/12/31,53.506310,-113.605292,"(53.50631003920746, -113.60529208888731)",POINT (-113.60529208888731 53.50631003920746),4610,WESTRIDGE
244,92,Rio Terrace Playground,15504 76 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2005/12/31,53.508365,-113.589392,"(53.50836502778668, -113.58939156268434)",POINT (-113.58939156268434 53.50836502778668),4430,RIO TERRACE
678,115,Calder School Playground,12950 118 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1994/12/31,53.588729,-113.526297,"(53.58872902711976, -113.52629690583657)",POINT (-113.52629690583657 53.58872902711976),3070,CALDER
757,1648,Bergman Park,43 Street - 123 Avenue,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1989/12/31,53.579108,-113.408684,"(53.579108414799144, -113.40868362725624)",POINT (-113.40868362725624 53.579108414799144),2090,BERGMAN
457,2181,Rundle Park,2909 113 Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Unknown,Parks,2005/12/31,53.555110,-113.386222,"(53.55510956454057, -113.3862215658686)",POINT (-113.3862215658686 53.55510956454057),2650,RIVER VALLEY RUNDLE
802,3766,Dick Mather Park Playground,10425 99 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Senior (6 to 12 years),Parks,2019/05/21,53.536798,-113.500523,"(53.536797614778294, -113.50052250228846)",POINT (-113.50052250228846 53.536797614778294),1090,DOWNTOWN
201,99,Inglewood School Playground,12525 116 Avenue NW,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2021/11/17,53.566260,-113.539485,"(53.566260241672154, -113.5394851775284)",POINT (-113.5394851775284 53.566260241672154),3240,INGLEWOOD
550,1946,John Patrick Gillese Park Playground,671 - GLENWRIGHT CRESCENT NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2019/12/31,53.503397,-113.668856,"(53.503397081974754, -113.66885575553754)",POINT (-113.66885575553754 53.503397081974754),4720,GLASTONBURY
920,319,Tipton Park,10849 81 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1950/12/31,53.516515,-113.510191,"(53.51651461398856, -113.51019124008593)",POINT (-113.51019124008593 53.51651461398856),5330,QUEEN ALEXANDRA
359,72,Oleskiw Playground,Wanyandi Road NW - Walker Road NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2009/12/31,53.499126,-113.604667,"(53.49912599820283, -113.60466698413246)",POINT (-113.60466698413246 53.49912599820283),4360,OLESKIW
884,3655,Summerside 58,21A Avenue SW and 69 Street SW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2013/12/31,53.412778,-113.446315,"(53.41277780625076, -113.44631527568762)",POINT (-113.44631527568762 53.41277780625076),6213,SUMMERSIDE
182,1720,Ozerna Park,84 Street - 158 Avenue NW,Playground,Sand,Unknown,Senior (6 to 12 years),Parks,2001/12/31,53.621001,-113.448526,"(53.621001072671575, -113.44852583873947)",POINT (-113.44852583873947 53.621001072671575),2600,OZERNA
630,126,Donnan School (King Edward Park),7708 - 85 STREET NW T6C4K9,Playground,Sand,Unknown,Junior (18 months to 5 years),Parks,2001/12/31,53.513515,-113.460743,"(53.5135149128753, -113.46074341956485)",POINT (-113.46074341956485 53.5135149128753),6360,KING EDWARD PARK
175,3707,Homesteader Park,4330 126 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior (18 months to 5 years),Parks,2015/12/31,53.583319,-113.407810,"(53.583318969230426, -113.40781033645442)",POINT (-113.40781033645442 53.583318969230426),2350,HOMESTEADER
889,286,Westglen Playground,12840 109 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1995/12/31,53.554872,-113.543946,"(53.55487245987661, -113.5439455681267)",POINT (-113.5439455681267 53.55487245987661),3440,WESTMOUNT
538,3283,Blackmud Park,Blackmud Creek - Baker Close,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2010/12/31,53.420062,-113.512891,"(53.420061727254335, -113.5128913937572)",POINT (-113.5128913937572 53.420061727254335),5453,BLACKMUD CREEK
535,104,Bishop Savaryn School Playground,16215 109 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1994/12/31,53.621769,-113.507232,"(53.62176889134243, -113.50723234661734)",POINT (-113.50723234661734 53.62176889134243),3280,LORELEI
388,122,Ottewell Community League,5920 93A Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior (18 months to 5 years),Parks,2009/12/31,53.530652,-113.424154,"(53.530651712788156, -113.42415389243155)",POINT (-113.42415389243155 53.530651712788156),6550,OTTEWELL
176,309,Kinsmen Park Senior,9100 Walterdale Hill NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2013/12/31,53.527072,-113.508558,"(53.527071776635175, -113.50855757120291)",POINT (-113.50855757120291 53.527071776635175),5390,RIVER VALLEY WALTERDALE
631,126,Donnan School (King Edward Park),7708 - 85 STREET NW T6C4K9,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,2001/12/31,53.513811,-113.460390,"(53.513810867260474, -113.46038972416412)",POINT (-113.46038972416412 53.513810867260474),6360,KING EDWARD PARK
200,3729,Glenridding Ravine Stage 5,16725 31 Avenue SW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2020/03/17,53.406953,-113.611756,"(53.40695335616456, -113.61175557460083)",POINT (-113.61175557460083 53.40695335616456),5579,GLENRIDDING RAVINE
5727,3786,Uplands Playground,204 Street NW and 24 Avenue NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2021/09/27,53.456362,-113.672932,"(53.4563623505087, -113.67293215125815)",POINT (-113.67293215125815 53.4563623505087),4464,THE UPLANDS
368,3602,Magrath Heights,MaGrath Rd. & MaGrath BLVD.,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2012/12/31,53.449508,-113.559686,"(53.44950773202243, -113.55968563240312)",POINT (-113.55968563240312 53.44950773202243),5476,MAGRATH HEIGHTS
479,138,Satoo School,8515  17 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1997/12/31,53.446098,-113.459110,"(53.44609807797433, -113.45911025359408)",POINT (-113.45911025359408 53.44609807797433),6680,SATOO
399,745,Silver Heights Park,8777 96 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Senior (6 to 12 years),Parks,2006/12/31,53.532566,-113.464905,"(53.53256609860232, -113.46490543384988)",POINT (-113.46490543384988 53.53256609860232),6710,STRATHEARN
737,16,Bellevue School,11515 71  Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1990/12/31,53.568551,-113.448983,"(53.56855057870068, -113.44898316687565)",POINT (-113.44898316687565 53.56855057870068),2060,BELLEVUE
526,3639,Chappelle Garden Community,Chappelle Blvd - Chappelle Link,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2014/12/31,53.406379,-113.572975,"(53.406379087312715, -113.572975317899)",POINT (-113.572975317899 53.406379087312715),5462,CHAPPELLE
452,29,Rundle Heights School,10805 - 34 STREET NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2023/09/21,53.561877,-113.392172,"(53.56187736149752, -113.3921720030798)",POINT (-113.3921720030798 53.56187736149752),2660,RUNDLE HEIGHTS
704,3403,Evergreen Trailer Park,6 Street - 167 Avenue,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1996/12/31,53.632158,-113.351401,"(53.632157559871786, -113.35140132865672)",POINT (-113.35140132865672 53.632157559871786),2270,EVERGREEN
652,3580,Elsinore Chambery Park Playground,"176 Avenue, Between 104-107 Street",Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2009/12/31,53.641037,-113.505591,"(53.64103711645393, -113.50559072831956)",POINT (-113.50559072831956 53.64103711645393),3190,ELSINORE
611,3643,Granville Goodridge Playground,3440 Goodridge Link,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2014/12/31,53.507377,-113.679107,"(53.50737689016303, -113.67910703466202)",POINT (-113.67910703466202 53.50737689016303),4551,GRANVILLE
363,283,High Park Community League Playground,11032 154 Street NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1996/12/31,53.557336,-113.588560,"(53.5573358662579, -113.588560134867)",POINT (-113.588560134867 53.5573358662579),4200,HIGH PARK
180,2820,Oxford Park Playground,13104 155 Avenue NW,Playground,"Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2006/12/31,53.617944,-113.547646,"(53.61794409357412, -113.5476455604069)",POINT (-113.5476455604069 53.61794409357412),3320,OXFORD
406,604,Skyrattler School/Site,114 Street - Saddleback Road,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1986/12/31,53.450609,-113.524355,"(53.45060893695103, -113.52435517497277)",POINT (-113.52435517497277 53.45060893695103),5460,SKYRATTLER
646,264,Brittania Youngstown Community League,15927 105 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1996/12/31,53.548470,-113.597837,"(53.5484696519192, -113.5978373021407)",POINT (-113.5978373021407 53.5484696519192),4060,BRITANNIA YOUNGSTOWN
911,3607,Terwillegar School (Esther Starkman),2717 Terwillegar Way,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2014/12/31,53.446673,-113.575460,"(53.44667316123582, -113.5754596978945)",POINT (-113.5754596978945 53.44667316123582),5640,TERWILLEGAR TOWNE
537,3283,Blackmud Park,Blackmud Creek - Baker Close,Playground,Pour In Place Rubber,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2010/12/31,53.420209,-113.512730,"(53.420209362463595, -113.51272961292875)",POINT (-113.51272961292875 53.420209362463595),5453,BLACKMUD CREEK
220,400,McCauley School,9538 107 Avenue NW,Playground,Sand,Unknown,Junior/Senior (18 months to 12 years),Parks,1995/12/31,53.553063,-113.484155,"(53.55306335749738, -113.48415536309746)",POINT (-113.48415536309746 53.55306335749738),1140,MCCAULEY
786,306,Lendrum Park,11335 57 Avenue NW,Playground,"Engineered Wood Fibre, Pour In Place Rubber, Sand",Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2015/12/31,53.494230,-113.524176,"(53.494230417161425, -113.5241759195518)",POINT (-113.5241759195518 53.494230417161425),5270,LENDRUM PLACE
392,394,Sifton School Park,4305 134 Avenue NW,Playground,Sand,Unknown,Senior (6 to 12 years),Parks,1996/12/31,53.594144,-113.409569,"(53.59414429177117, -113.40956947604303)",POINT (-113.40956947604303 53.59414429177117),2710,SIFTON PARK
382,3690,Maple 5,2770 Maple Way NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior (18 months to 5 years),Parks,2015/12/31,53.480627,-113.351146,"(53.48062743319795, -113.35114633929598)",POINT (-113.35114633929598 53.48062743319795),6441,MAPLE
861,1673,Dermott Playground,8610 81 Street NW,Playground,Engineered Wood Fibre,Unknown,Senior (6 to 12 years),Parks,2019/10/03,53.522317,-113.453516,"(53.52231738036038, -113.45351569090434)",POINT (-113.45351569090434 53.52231738036038),6320,IDYLWYLDE
891,1767,Westmount Back Alley Park Playground,10718 - 130 STREET NW T5M0Y9,Playground,Sand,Unknown,Senior (6 to 12 years),Parks,1996/12/31,53.552360,-113.547174,"(53.55235962253779, -113.54717417054658)",POINT (-113.54717417054658 53.55235962253779),3440,WESTMOUNT
358,344,Ogilvie Ridge Community,951 Ogilvie Boulevard NW,Playground,Engineered Wood Fibre,Wheelchair Accessible,Junior/Senior (18 months to 12 years),Parks,2010/12/31,53.463227,-113.562009,"(53.46322679622732, -113.56200860172564)",POINT (-113.56200860172564 53.46322679622732),5300,OGILVIE RIDGE
